season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2010-2011,Alek Achrem,12.03.1983,Asseco Resovia Rzeszów,Przyjmujący,194,89,340,,https://www.plusliga.pl/players/id/74/tour/13.html
2010-2011,Michele Baranowicz,05.08.1989,Asseco Resovia Rzeszów,Rozgrywający,196,90,340,,https://www.plusliga.pl/players/id/1727/tour/13.html
2010-2011,Rafał Buszek,28.04.1987,Asseco Resovia Rzeszów,Przyjmujący,196,88,345,,https://www.plusliga.pl/players/id/2065/tour/13.html
2010-2011,Matej Cernić,13.09.1978,Asseco Resovia Rzeszów,Przyjmujący,194,81,355,,https://www.plusliga.pl/players/id/1575/tour/13.html
2010-2011,Kamil Długosz,20.03.1992,Asseco Resovia Rzeszów,Przyjmujący,200,97,347,,https://www.plusliga.pl/players/id/1028/tour/13.html
2010-2011,Tomasz Głód,26.01.1992,Asseco Resovia Rzeszów,Libero,185,85,315,,https://www.plusliga.pl/players/id/2283/tour/13.html
2010-2011,Gyorgy Grozer,27.11.1984,Asseco Resovia Rzeszów,Atakujący,200,102,374,,https://www.plusliga.pl/players/id/696/tour/13.html
2010-2011,Wojciech Grzyb,04.01.1981,Asseco Resovia Rzeszów,Środkowy,205,105,355,,https://www.plusliga.pl/players/id/2407/tour/13.html
2010-2011,Krzysztof Ignaczak,15.05.1978,Asseco Resovia Rzeszów,Libero,188,86,336,,https://www.plusliga.pl/players/id/1216/tour/13.html
2010-2011,Ivan Ilić,19.12.1976,Asseco Resovia Rzeszów,Rozgrywający,195,90,332,,https://www.plusliga.pl/players/id/751/tour/13.html
2010-2011,Tomasz Józefacki,05.05.1980,Asseco Resovia Rzeszów,Atakujący,192,81,341,,https://www.plusliga.pl/players/id/2284/tour/13.html
2010-2011,Grzegorz Kosok,02.03.1986,Asseco Resovia Rzeszów,Środkowy,205,95,350,,https://www.plusliga.pl/players/id/675/tour/13.html
2010-2011,Tomasz Kowalski,12.06.1991,Asseco Resovia Rzeszów,Rozgrywający,204,97,340,,https://www.plusliga.pl/players/id/2290/tour/13.html
2010-2011,Mateusz Mika,21.01.1991,Asseco Resovia Rzeszów,Przyjmujący,207,85,354,,https://www.plusliga.pl/players/id/1605/tour/13.html
2010-2011,Ryan Millar,22.01.1978,Asseco Resovia Rzeszów,Środkowy,204,98,354,,https://www.plusliga.pl/players/id/2132/tour/13.html
2010-2011,Mateusz Nożewski,28.07.1991,Asseco Resovia Rzeszów,Środkowy,200,95,345,,https://www.plusliga.pl/players/id/1607/tour/13.html
2010-2011,Łukasz Perłowski,03.04.1984,Asseco Resovia Rzeszów,Środkowy,204,95,353,,https://www.plusliga.pl/players/id/1296/tour/13.html
2010-2011,Jakub Peszko,01.04.1992,Asseco Resovia Rzeszów,Przyjmujący,193,93,340,,https://www.plusliga.pl/players/id/824/tour/13.html
2010-2011,Zbigniew Bartman,04.05.1987,AZS Politechnika Warszawska,Przyjmujący,198,97,363,,https://www.plusliga.pl/players/id/2446/tour/13.html
2010-2011,Janusz Gałązka,26.04.1987,AZS Politechnika Warszawska,Środkowy,199,101,345,,https://www.plusliga.pl/players/id/876/tour/13.html
2010-2011,Ardo Kreek,07.08.1986,AZS Politechnika Warszawska,Środkowy,203,95,351,,https://www.plusliga.pl/players/id/225/tour/13.html
2010-2011,Michał Kubiak,23.02.1988,AZS Politechnika Warszawska,Przyjmujący,192,87,340,,https://www.plusliga.pl/players/id/1691/tour/13.html
2010-2011,Maikel Moreno Salas,24.04.1981,AZS Politechnika Warszawska,Rozgrywający,190,90,329,,https://www.plusliga.pl/players/id/1383/tour/13.html
2010-2011,Bartłomiej Neroj,22.11.1984,AZS Politechnika Warszawska,Rozgrywający,200,98,338,,https://www.plusliga.pl/players/id/283/tour/13.html
2010-2011,Marcin Nowak,17.10.1975,AZS Politechnika Warszawska,Środkowy,215,110,350,,https://www.plusliga.pl/players/id/1464/tour/13.html
2010-2011,Robert Prygiel,17.04.1976,AZS Politechnika Warszawska,Atakujący,200,100,350,,https://www.plusliga.pl/players/id/2110/tour/13.html
2010-2011,Oleksandr Statsenko,10.11.1983,AZS Politechnika Warszawska,Atakujący,200,92,345,,https://www.plusliga.pl/players/id/1857/tour/13.html
2010-2011,Dariusz Szulik,02.05.1983,AZS Politechnika Warszawska,Środkowy,204,97,345,,https://www.plusliga.pl/players/id/457/tour/13.html
2010-2011,Krzysztof Wierzbowski,18.07.1988,AZS Politechnika Warszawska,Przyjmujący,197,88,340,,https://www.plusliga.pl/players/id/1235/tour/13.html
2010-2011,Damian Wojtaszek,07.09.1988,AZS Politechnika Warszawska,Libero,180,79,330,,https://www.plusliga.pl/players/id/419/tour/13.html
2010-2011,Wojciech Żaliński,08.01.1988,AZS Politechnika Warszawska,Przyjmujący,195,100,345,,https://www.plusliga.pl/players/id/2429/tour/13.html
2010-2011,Krzysztof Andrzejewski,26.01.1983,Delecta Bydgoszcz,Libero,180,78,315,,https://www.plusliga.pl/players/id/1208/tour/13.html
2010-2011,Tomasz Bonisławski,22.01.1991,Delecta Bydgoszcz,Libero,188,92,315,,https://www.plusliga.pl/players/id/2277/tour/13.html
2010-2011,Michal Cerven,16.12.1977,Delecta Bydgoszcz,Środkowy,205,105,350,,https://www.plusliga.pl/players/id/1656/tour/13.html
2010-2011,Wojciech Jurkiewicz,21.06.1977,Delecta Bydgoszcz,Środkowy,205,100,350,,https://www.plusliga.pl/players/id/2408/tour/13.html
2010-2011,Dawid Konarski,31.08.1989,Delecta Bydgoszcz,Atakujący,198,101,355,,https://www.plusliga.pl/players/id/472/tour/13.html
2010-2011,Wojciech Kozłowski,25.06.1989,Delecta Bydgoszcz,Przyjmujący,195,84,340,,https://www.plusliga.pl/players/id/2411/tour/13.html
2010-2011,Piotr Lipiński,04.01.1979,Delecta Bydgoszcz,Rozgrywający,195,91,330,,https://www.plusliga.pl/players/id/2008/tour/13.html
2010-2011,Michal Masny,14.08.1979,Delecta Bydgoszcz,Rozgrywający,182,73,325,,https://www.plusliga.pl/players/id/1658/tour/13.html
2010-2011,Łukasz Owczarz,29.03.1990,Delecta Bydgoszcz,Atakujący,195,88,346,,https://www.plusliga.pl/players/id/1295/tour/13.html
2010-2011,Stanisław Pieczonka,04.08.1979,Delecta Bydgoszcz,Przyjmujący,200,106,340,,https://www.plusliga.pl/players/id/2208/tour/13.html
2010-2011,Wojciech Serafin,20.06.1978,Delecta Bydgoszcz,Przyjmujący,194,87,340,,https://www.plusliga.pl/players/id/2419/tour/13.html
2010-2011,Antti Siltala,14.03.1984,Delecta Bydgoszcz,Przyjmujący,192,92,328,,https://www.plusliga.pl/players/id/224/tour/13.html
2010-2011,Grzegorz Szymański,12.07.1978,Delecta Bydgoszcz,Atakujący,202,94,345,,https://www.plusliga.pl/players/id/686/tour/13.html
2010-2011,Sebastian Tylicki,01.03.1989,Delecta Bydgoszcz,Libero,180,72,303,,https://www.plusliga.pl/players/id/2162/tour/13.html
2010-2011,Marcin Waliński,24.10.1990,Delecta Bydgoszcz,Przyjmujący,194,100,330,,https://www.plusliga.pl/players/id/1470/tour/13.html
2010-2011,Andrzej Wrona,27.12.1988,Delecta Bydgoszcz,Środkowy,206,96,366,,https://www.plusliga.pl/players/id/183/tour/13.html
2010-2011,Kacper Bielicki,15.12.1985,Fart Kielce,Środkowy,200,93,340,,https://www.plusliga.pl/players/id/995/tour/13.html
2010-2011,Ludovic Castard,18.01.1983,Fart Kielce,Atakujący,0,0,0,,https://www.plusliga.pl/players/id/1270/tour/13.html
2010-2011,Maciej Dobrowolski,19.03.1977,Fart Kielce,Rozgrywający,190,86,326,,https://www.plusliga.pl/players/id/1320/tour/13.html
2010-2011,Tomasz Drzyzga,09.10.1985,Fart Kielce,Libero,188,85,335,,https://www.plusliga.pl/players/id/2280/tour/13.html
2010-2011,Sławomir Jungiewicz,21.06.1989,Fart Kielce,Atakujący,196,95,360,,https://www.plusliga.pl/players/id/2189/tour/13.html
2010-2011,Adam Kamiński,27.05.1984,Fart Kielce,Środkowy,204,90,355,,https://www.plusliga.pl/players/id/7/tour/13.html
2010-2011,Xavier Kapfer,07.11.1981,Fart Kielce,Przyjmujący,191,96,354,,https://www.plusliga.pl/players/id/2431/tour/13.html
2010-2011,Michał Kozłowski,16.02.1985,Fart Kielce,Rozgrywający,191,88,325,,https://www.plusliga.pl/players/id/1687/tour/13.html
2010-2011,Jan Król,23.08.1989,Fart Kielce,Atakujący,197,98,343,,https://www.plusliga.pl/players/id/862/tour/13.html
2010-2011,Richard Lambourne,06.05.1975,Fart Kielce,Libero,193,87,324,,https://www.plusliga.pl/players/id/2098/tour/13.html
2010-2011,Piotr Łuka,09.06.1980,Fart Kielce,Przyjmujący,0,0,0,,https://www.plusliga.pl/players/id/2009/tour/13.html
2010-2011,Krzysztof Makaryk,03.07.1980,Fart Kielce,Środkowy,198,111,330,,https://www.plusliga.pl/players/id/1223/tour/13.html
2010-2011,Martin Sopko,30.01.1982,Fart Kielce,Przyjmujący,195,95,345,,https://www.plusliga.pl/players/id/1557/tour/13.html
2010-2011,Adrian Staszewski,31.05.1990,Fart Kielce,Przyjmujący,196,102,340,,https://www.plusliga.pl/players/id/42/tour/13.html
2010-2011,Adam Swaczyna,04.05.1989,Fart Kielce,Libero,176,74,320,,https://www.plusliga.pl/players/id/21/tour/13.html
2010-2011,Robert Szczerbaniuk,29.05.1977,Fart Kielce,Środkowy,199,90,350,,https://www.plusliga.pl/players/id/2111/tour/13.html
2010-2011,Mateusz Zarankiewicz,17.08.1989,Fart Kielce,Atakujący,197,90,345,,https://www.plusliga.pl/players/id/1630/tour/13.html
2010-2011,Miłosz Zniszczoł,02.07.1986,Fart Kielce,Środkowy,201,100,345,,https://www.plusliga.pl/players/id/1760/tour/13.html
2010-2011,Vladimir Cedić,06.10.1987,Indykpol AZS UWM Olsztyn,Środkowy,204,92,345,,https://www.plusliga.pl/players/id/2355/tour/13.html
2010-2011,,,Indykpol AZS UWM Olsztyn,,,,,,https://www.plusliga.pl/players/id/2405/tour/13.html
2010-2011,Marcel Gromadowski,19.12.1985,Indykpol AZS UWM Olsztyn,Atakujący,203,105,350,,https://www.plusliga.pl/players/id/1426/tour/13.html
2010-2011,Dawid Gunia,01.01.1987,Indykpol AZS UWM Olsztyn,Środkowy,203,101,348,,https://www.plusliga.pl/players/id/471/tour/13.html
2010-2011,Piotr Hain,26.02.1991,Indykpol AZS UWM Olsztyn,Środkowy,208,105,350,,https://www.plusliga.pl/players/id/2002/tour/13.html
2010-2011,Axel Jacobsen,10.07.1984,Indykpol AZS UWM Olsztyn,Rozgrywający,195,85,342,,https://www.plusliga.pl/players/id/262/tour/13.html
2010-2011,Marcin Mierzejewski,04.01.1982,Indykpol AZS UWM Olsztyn,Libero,0,0,0,,https://www.plusliga.pl/players/id/1462/tour/13.html
2010-2011,Paweł Siezieniewski,27.12.1981,Indykpol AZS UWM Olsztyn,Przyjmujący,199,93,345,,https://www.plusliga.pl/players/id/1967/tour/13.html
2010-2011,Tomasz Tomczyk,24.05.1986,Indykpol AZS UWM Olsztyn,Przyjmujący,0,0,0,,https://www.plusliga.pl/players/id/2310/tour/13.html
2010-2011,Kert Toobal,03.06.1979,Indykpol AZS UWM Olsztyn,Rozgrywający,189,77,345,,https://www.plusliga.pl/players/id/1146/tour/13.html
2010-2011,Samuel Tuia,24.07.1986,Indykpol AZS UWM Olsztyn,Przyjmujący,195,80,360,,https://www.plusliga.pl/players/id/2139/tour/13.html
2010-2011,Wojciech Winnik,05.10.1984,Indykpol AZS UWM Olsztyn,Atakujący,194,90,335,,https://www.plusliga.pl/players/id/2427/tour/13.html
2010-2011,Wojciech Włodarczyk,28.10.1990,Indykpol AZS UWM Olsztyn,Rozgrywający,200,91,350,,https://www.plusliga.pl/players/id/2428/tour/13.html
2010-2011,Adrian Buchowski,30.09.1991,Jastrzębski Węgiel,Przyjmujący,194,94,347,,https://www.plusliga.pl/players/id/28/tour/13.html
2010-2011,Lukas Divis,20.02.1986,Jastrzębski Węgiel,Przyjmujący,202,93,357,,https://www.plusliga.pl/players/id/1271/tour/13.html
2010-2011,Damian Dobosz,10.11.1992,Jastrzębski Węgiel,Przyjmujący,196,98,340,,https://www.plusliga.pl/players/id/404/tour/13.html
2010-2011,Mitja Gasparini,26.06.1984,Jastrzębski Węgiel,Atakujący,202,92,355,,https://www.plusliga.pl/players/id/1767/tour/13.html
2010-2011,Bartosz Gawryszewski,22.08.1985,Jastrzębski Węgiel,Środkowy,202,89,248,,https://www.plusliga.pl/players/id/304/tour/13.html
2010-2011,Benjamin Hardy,21.09.1974,Jastrzębski Węgiel,Przyjmujący,198,96,340,,https://www.plusliga.pl/players/id/340/tour/13.html
2010-2011,Grzegorz Łomacz,01.10.1987,Jastrzębski Węgiel,Rozgrywający,187,81,336,,https://www.plusliga.pl/players/id/678/tour/13.html
2010-2011,Adam Nowik,23.04.1975,Jastrzębski Węgiel,Środkowy,206,96,350,,https://www.plusliga.pl/players/id/15/tour/13.html
2010-2011,Grzegorz Pająk,01.01.1987,Jastrzębski Węgiel,Rozgrywający,196,94,349,,https://www.plusliga.pl/players/id/682/tour/13.html
2010-2011,Maciej Pawliński,02.02.1983,Jastrzębski Węgiel,Przyjmujący,193,93,340,,https://www.plusliga.pl/players/id/1343/tour/13.html
2010-2011,Łukasz Polański,29.01.1989,Jastrzębski Węgiel,Środkowy,205,94,352,,https://www.plusliga.pl/players/id/1298/tour/13.html
2010-2011,Mateusz Przybyła,12.04.1991,Jastrzębski Węgiel,Środkowy,208,118,354,,https://www.plusliga.pl/players/id/1613/tour/13.html
2010-2011,Paweł Rusek,21.01.1983,Jastrzębski Węgiel,Libero,183,76,315,,https://www.plusliga.pl/players/id/1966/tour/13.html
2010-2011,Bartosz Sufa,11.08.1987,Jastrzębski Węgiel,Libero,186,85,325,,https://www.plusliga.pl/players/id/326/tour/13.html
2010-2011,Marcin Wika,09.11.1983,Jastrzębski Węgiel,Przyjmujący,194,97,340,,https://www.plusliga.pl/players/id/1471/tour/13.html
2010-2011,Igor Yudin,17.06.1987,Jastrzębski Węgiel,Atakujący,198,80,343,,https://www.plusliga.pl/players/id/737/tour/13.html
2010-2011,Serhiy Antanovich,21.04.1986,Pamapol Wielton Wieluń,Przyjmujący,196,92,345,,https://www.plusliga.pl/players/id/2168/tour/13.html
2010-2011,Dmytro Babkov,21.11.1985,Pamapol Wielton Wieluń,Przyjmujący,202,97,350,,https://www.plusliga.pl/players/id/506/tour/13.html
2010-2011,Martin Blanco Costa,16.12.1985,Pamapol Wielton Wieluń,Środkowy,203,98,350,,https://www.plusliga.pl/players/id/1555/tour/13.html
2010-2011,Michał Błoński,24.03.1987,Pamapol Wielton Wieluń,Przyjmujący,187,85,335,,https://www.plusliga.pl/players/id/1662/tour/13.html
2010-2011,Bartosz Buniak,08.10.1985,Pamapol Wielton Wieluń,Środkowy,205,105,350,,https://www.plusliga.pl/players/id/295/tour/13.html
2010-2011,Serhiy Kapelus,22.10.1982,Pamapol Wielton Wieluń,Przyjmujący,191,86,345,,https://www.plusliga.pl/players/id/2165/tour/13.html
2010-2011,Marcin Lubiejewski,01.10.1981,Pamapol Wielton Wieluń,Atakujący,207,97,350,,https://www.plusliga.pl/players/id/1460/tour/13.html
2010-2011,Igor Marszałek,11.09.1988,Pamapol Wielton Wieluń,Libero,190,86,330,,https://www.plusliga.pl/players/id/728/tour/13.html
2010-2011,Bartłomiej Matejczyk,12.12.1984,Pamapol Wielton Wieluń,Rozgrywający,185,81,325,,https://www.plusliga.pl/players/id/281/tour/13.html
2010-2011,Robert Milczarek,28.11.1983,Pamapol Wielton Wieluń,Libero,188,78,340,,https://www.plusliga.pl/players/id/2109/tour/13.html
2010-2011,Radosław Rybak,25.03.1973,Pamapol Wielton Wieluń,Atakujący,195,0,0,,https://www.plusliga.pl/players/id/2053/tour/13.html
2010-2011,Mikołaj Sarnecki,29.07.1987,Pamapol Wielton Wieluń,Atakujący,0,0,0,,https://www.plusliga.pl/players/id/1739/tour/13.html
2010-2011,Andrzej Stelmach,15.08.1972,Pamapol Wielton Wieluń,Rozgrywający,200,97,336,,https://www.plusliga.pl/players/id/181/tour/13.html
2010-2011,Maciej Zajder,31.01.1988,Pamapol Wielton Wieluń,Środkowy,202,100,345,,https://www.plusliga.pl/players/id/1355/tour/13.html
2010-2011,Stephane Antiga,03.02.1976,PGE Skra Bełchatów,Przyjmujący,200,100,344,,https://www.plusliga.pl/players/id/2215/tour/13.html
2010-2011,Michał Bąkiewicz,22.03.1981,PGE Skra Bełchatów,Przyjmujący,197,93,339,,https://www.plusliga.pl/players/id/1661/tour/13.html
2010-2011,Grzegorz Bociek,06.06.1991,PGE Skra Bełchatów,Atakujący,207,107,367,,https://www.plusliga.pl/players/id/666/tour/13.html
2010-2011,Bartosz Cedzyński,20.12.1990,PGE Skra Bełchatów,Środkowy,211,103,350,,https://www.plusliga.pl/players/id/296/tour/13.html
2010-2011,Miguel Angel Falasca,29.04.1973,PGE Skra Bełchatów,Rozgrywający,194,94,344,,https://www.plusliga.pl/players/id/1730/tour/13.html
2010-2011,Karol Kłos,08.08.1989,PGE Skra Bełchatów,Środkowy,201,87,360,,https://www.plusliga.pl/players/id/1078/tour/13.html
2010-2011,Maciej Krzywiecki,27.10.1989,PGE Skra Bełchatów,Przyjmujący,190,82,340,,https://www.plusliga.pl/players/id/1332/tour/13.html
2010-2011,Bartosz Kurek,29.08.1988,PGE Skra Bełchatów,Przyjmujący,205,100,375,,https://www.plusliga.pl/players/id/313/tour/13.html
2010-2011,Marcin Możdżonek,09.02.1985,PGE Skra Bełchatów,Środkowy,211,104,360,,https://www.plusliga.pl/players/id/1463/tour/13.html
2010-2011,,,PGE Skra Bełchatów,,,,,,https://www.plusliga.pl/players/id/1699/tour/13.html
2010-2011,Jakub Novotny,20.04.1979,PGE Skra Bełchatów,Atakujący,196,87,345,,https://www.plusliga.pl/players/id/819/tour/13.html
2010-2011,Daniel Pliński,10.12.1978,PGE Skra Bełchatów,Środkowy,204,100,330,,https://www.plusliga.pl/players/id/435/tour/13.html
2010-2011,Łukasz Szablewski,05.10.1988,PGE Skra Bełchatów,Rozgrywający,204,98,335,,https://www.plusliga.pl/players/id/1304/tour/13.html
2010-2011,Michał Winiarski,28.09.1983,PGE Skra Bełchatów,Przyjmujący,200,82,345,,https://www.plusliga.pl/players/id/1720/tour/13.html
2010-2011,Mariusz Wlazły,04.08.1983,PGE Skra Bełchatów,Atakujący,194,80,365,,https://www.plusliga.pl/players/id/1522/tour/13.html
2010-2011,Radosław Wnuk,25.09.1978,PGE Skra Bełchatów,Środkowy,207,104,345,,https://www.plusliga.pl/players/id/2057/tour/13.html
2010-2011,Paweł Woicki,19.06.1983,PGE Skra Bełchatów,Rozgrywający,182,84,315,,https://www.plusliga.pl/players/id/1974/tour/13.html
2010-2011,Paweł Zatorski,21.06.1990,PGE Skra Bełchatów,Libero,184,73,328,,https://www.plusliga.pl/players/id/1977/tour/13.html
2010-2011,Michał Dębiec,29.03.1984,Tytan AZS Częstochowa,Libero,183,78,315,,https://www.plusliga.pl/players/id/1667/tour/13.html
2010-2011,Fabian Drzyzga,03.01.1990,Tytan AZS Częstochowa,Rozgrywający,196,95,343,,https://www.plusliga.pl/players/id/602/tour/13.html
2010-2011,Krzysztof Gierczyński,23.01.1976,Tytan AZS Częstochowa,Przyjmujący,193,87,335,,https://www.plusliga.pl/players/id/1212/tour/13.html
2010-2011,Wojciech Gradowski,14.11.1980,Tytan AZS Częstochowa,Przyjmujący,191,91,335,,https://www.plusliga.pl/players/id/2406/tour/13.html
2010-2011,Miłosz Hebda,11.03.1991,Tytan AZS Częstochowa,Atakujący,206,89,350,,https://www.plusliga.pl/players/id/1756/tour/13.html
2010-2011,Michal Hrazdira,21.10.1985,Tytan AZS Częstochowa,Przyjmujący,195,94,351,,https://www.plusliga.pl/players/id/1657/tour/13.html
2010-2011,Bartosz Janeczek,12.07.1987,Tytan AZS Częstochowa,Atakujący,198,88,355,,https://www.plusliga.pl/players/id/306/tour/13.html
2010-2011,Profil,,Tytan AZS Częstochowa,,,,,,https://www.plusliga.pl/players/id/2047/tour/13.html
2010-2011,Dawid Murek,24.07.1977,Tytan AZS Częstochowa,Przyjmujący,195,100,337,,https://www.plusliga.pl/players/id/476/tour/13.html
2010-2011,Piotr Nowakowski,18.12.1987,Tytan AZS Częstochowa,Środkowy,205,101,360,,https://www.plusliga.pl/players/id/2014/tour/13.html
2010-2011,Jakub Oczko,27.12.1981,Tytan AZS Częstochowa,Rozgrywający,193,88,333,,https://www.plusliga.pl/players/id/822/tour/13.html
2010-2011,Wojciech Sobala,12.05.1988,Tytan AZS Częstochowa,Środkowy,207,96,355,,https://www.plusliga.pl/players/id/2421/tour/13.html
2010-2011,Łukasz Wiśniewski,03.02.1989,Tytan AZS Częstochowa,Środkowy,198,104,343,,https://www.plusliga.pl/players/id/1309/tour/13.html
2010-2011,Michał Żuk,04.07.1985,Tytan AZS Częstochowa,Przyjmujący,196,91,340,,https://www.plusliga.pl/players/id/1724/tour/13.html
2010-2011,Patryk Czarnowski,01.11.1985,ZAKSA Kędzierzyn-Koźle,Środkowy,204,98,365,,https://www.plusliga.pl/players/id/1903/tour/13.html
2010-2011,Jurij Gladyr,08.07.1984,ZAKSA Kędzierzyn-Koźle,Środkowy,202,96,360,,https://www.plusliga.pl/players/id/982/tour/13.html
2010-2011,Jakub Jarosz,10.02.1987,ZAKSA Kędzierzyn-Koźle,Atakujący,197,90,355,,https://www.plusliga.pl/players/id/798/tour/13.html
2010-2011,Wojciech Kaźmierczak,11.06.1982,ZAKSA Kędzierzyn-Koźle,Środkowy,198,96,333,,https://www.plusliga.pl/players/id/2409/tour/13.html
2010-2011,Idner Faustino Lima Martins,19.12.1978,ZAKSA Kędzierzyn-Koźle,Przyjmujący,194,0,0,,https://www.plusliga.pl/players/id/720/tour/13.html
2010-2011,Grzegorz Pilarz,12.02.1980,ZAKSA Kędzierzyn-Koźle,Rozgrywający,188,80,320,,https://www.plusliga.pl/players/id/684/tour/13.html
2010-2011,Michał Ruciak,22.08.1983,ZAKSA Kędzierzyn-Koźle,Przyjmujący,190,82,336,,https://www.plusliga.pl/players/id/1709/tour/13.html
2010-2011,Tomislav Smuc,24.06.1976,ZAKSA Kędzierzyn-Koźle,Rozgrywający,0,0,0,,https://www.plusliga.pl/players/id/2313/tour/13.html
2010-2011,Sebastian Świderski,26.06.1977,ZAKSA Kędzierzyn-Koźle,Przyjmujący,193,93,345,,https://www.plusliga.pl/players/id/2161/tour/13.html
2010-2011,Tine Urnaut,03.09.1988,ZAKSA Kędzierzyn-Koźle,Przyjmujący,200,88,360,,https://www.plusliga.pl/players/id/2270/tour/13.html
2010-2011,Dominik Witczak,02.01.1983,ZAKSA Kędzierzyn-Koźle,Atakujący,198,105,340,,https://www.plusliga.pl/players/id/523/tour/13.html
2010-2011,Grzegorz Wójtowicz,26.06.1989,ZAKSA Kędzierzyn-Koźle,Przyjmujący,190,80,330,,https://www.plusliga.pl/players/id/689/tour/13.html
2010-2011,Paweł Zagumny,18.10.1977,ZAKSA Kędzierzyn-Koźle,Rozgrywający,200,90,330,,https://www.plusliga.pl/players/id/1976/tour/13.html
2011-2012,Alek Achrem,12.03.1983,Asseco Resovia Rzeszów,Przyjmujący,194,89,340,,https://www.plusliga.pl/players/id/74/tour/15.html
